case_id,resource,role,activity,FixedCost,ResourceCost,start_time,end_time,enabled_time
32,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-02-13T08:35:11.810,2023-02-13T11:39:50.282,2023-02-13T08:35:11.810
35,Loan Officer-000004,Loan Officer,Design loan offer,0,0.0,2023-02-13T11:27:33.271,2023-02-13T11:40:48.869,2023-02-13T11:27:33.271
33,Clerk-000005,Clerk,Approve application,0,0.08,2023-02-13T11:46:26.781,2023-02-13T11:51:26.781,2023-02-13T11:46:26.781
32,Loan Officer-000003,Loan Officer,Assess loan risk,0,0.0,2023-02-13T11:39:50.282,2023-02-13T11:59:50.282,2023-02-13T11:39:50.282
35,Senior Officer-000001,Senior Officer,Approve loan offer,0,0.0,2023-02-13T11:40:48.869,2023-02-13T12:00:48.869,2023-02-13T11:40:48.869
34,Clerk-000003,Clerk,Approve application,0,0.08,2023-02-13T12:00:11.934,2023-02-13T12:05:11.934,2023-02-13T12:00:11.934
40,Clerk-000004,Clerk,Check application form completeness,0,0.23,2023-02-13T12:00:00.000,2023-02-13T12:13:31.866,2023-02-13T12:00:00.000
36,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-02-13T11:07:33.271,2023-02-13T12:17:28.454,2023-02-13T10:01:12.654
37,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-02-13T11:39:50.282,2023-02-13T12:20:43.387,2023-02-13T10:33:08.507
38,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-02-13T12:17:28.454,2023-02-13T12:28:23.275,2023-02-13T11:09:46.788
36,Loan Officer-000001,Loan Officer,Assess loan risk,0,0.0,2023-02-13T12:17:28.454,2023-02-13T12:37:28.454,2023-02-13T12:17:28.454
37,Loan Officer-000002,Loan Officer,Assess loan risk,0,0.0,2023-02-13T12:20:43.387,2023-02-13T12:40:43.387,2023-02-13T12:20:43.387
38,Loan Officer-000004,Loan Officer,Assess loan risk,0,0.0,2023-02-13T12:28:23.275,2023-02-13T12:48:23.275,2023-02-13T12:28:23.275
39,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-02-13T12:20:43.387,2023-02-13T12:49:27.486,2023-02-13T11:35:32.290
38,Loan Officer-000001,Loan Officer,Design loan offer,0,0.0,2023-02-13T12:48:23.275,2023-02-13T12:52:11.205,2023-02-13T12:48:23.275
35,Clerk-000005,Clerk,Cancel application,0,0.08,2023-02-13T13:00:48.869,2023-02-13T13:05:48.869,2023-02-13T13:00:48.869
40,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-02-13T12:28:23.275,2023-02-13T13:07:45.885,2023-02-13T12:13:31.866
41,Clerk-000001,Clerk,Check application form completeness,0,0.63,2023-02-13T12:30:00.000,2023-02-13T13:07:54.223,2023-02-13T12:30:00.000
32,Clerk-000008,Clerk,Reject application,0,0.17,2023-02-13T12:59:50.282,2023-02-13T13:09:50.282,2023-02-13T12:59:50.282
38,Senior Officer-000002,Senior Officer,Approve loan offer,0,0.0,2023-02-13T12:52:11.205,2023-02-13T13:12:11.205,2023-02-13T12:52:11.205
41,Clerk-000006,Clerk,Return application back to applicant,0,0.08,2023-02-13T13:07:54.223,2023-02-13T13:12:54.223,2023-02-13T13:07:54.223
37,Loan Officer-000003,Loan Officer,Design loan offer,0,0.0,2023-02-13T12:40:43.387,2023-02-13T13:23:28.941,2023-02-13T12:40:43.387
40,Loan Officer-000002,Loan Officer,Assess loan risk,0,0.0,2023-02-13T13:07:45.885,2023-02-13T13:27:45.885,2023-02-13T13:07:45.885
40,Loan Officer-000001,Loan Officer,Design loan offer,0,0.0,2023-02-13T13:27:45.885,2023-02-13T13:35:25.752,2023-02-13T13:27:45.885
37,Senior Officer-000001,Senior Officer,Approve loan offer,0,0.0,2023-02-13T13:23:28.941,2023-02-13T13:43:28.941,2023-02-13T13:23:28.941
39,Loan Officer-000004,Loan Officer,Assess loan risk,0,0.0,2023-02-13T13:23:52.216,2023-02-13T13:43:52.216,2023-02-13T13:23:52.216
36,Clerk-000004,Clerk,Reject application,0,0.17,2023-02-13T13:37:28.454,2023-02-13T13:47:28.454,2023-02-13T13:37:28.454
42,Clerk-000002,Clerk,Check application form completeness,0,0.81,2023-02-13T13:00:00.000,2023-02-13T13:48:19.443,2023-02-13T13:00:00.000
40,Senior Officer-000002,Senior Officer,Approve loan offer,0,0.0,2023-02-13T13:35:25.752,2023-02-13T13:55:25.752,2023-02-13T13:35:25.752
42,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-02-13T13:48:19.443,2023-02-13T13:56:24.771,2023-02-13T13:48:19.443
43,Clerk-000003,Clerk,Check application form completeness,0,0.46,2023-02-13T13:30:00.000,2023-02-13T13:57:48.386,2023-02-13T13:30:00.000
41,Applicant-000001,Applicant,Applicant completes form,0,0.0,2023-02-13T13:12:54.223,2023-02-13T14:12:54.223,2023-02-13T13:12:54.223
38,Clerk-000008,Clerk,Cancel application,0,0.08,2023-02-13T14:12:11.205,2023-02-13T14:17:11.205,2023-02-13T14:12:11.205
41,Clerk-000006,Clerk,Check application form completeness,0,0.07,2023-02-13T14:12:54.223,2023-02-13T14:17:19.853,2023-02-13T14:12:54.223
43,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-02-13T13:57:48.386,2023-02-13T14:19:40.793,2023-02-13T13:57:48.386
44,Clerk-000001,Clerk,Check application form completeness,0,0.46,2023-02-13T14:00:00.000,2023-02-13T14:27:21.251,2023-02-13T14:00:00.000
37,Clerk-000003,Clerk,Approve application,0,0.08,2023-02-13T14:43:28.941,2023-02-13T14:48:28.941,2023-02-13T14:43:28.941
42,Loan Officer-000003,Loan Officer,Assess loan risk,0,0.0,2023-02-13T14:29:48.288,2023-02-13T14:49:48.288,2023-02-13T14:29:48.288
42,Loan Officer-000002,Loan Officer,Design loan offer,0,0.0,2023-02-13T14:49:48.288,2023-02-13T14:49:59.510,2023-02-13T14:49:48.288
41,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-02-13T14:17:19.853,2023-02-13T14:52:59.003,2023-02-13T14:17:19.853
39,Clerk-000008,Clerk,Reject application,0,0.17,2023-02-13T14:43:52.216,2023-02-13T14:53:52.216,2023-02-13T14:43:52.216
40,Clerk-000006,Clerk,Cancel application,0,0.08,2023-02-13T14:55:25.752,2023-02-14T07:00:25.752,2023-02-13T14:55:25.752
45,Clerk-000007,Clerk,Check application form completeness,0,0.53,2023-02-13T14:30:00.000,2023-02-14T07:01:37.516,2023-02-13T14:30:00.000
46,Clerk-000004,Clerk,Check application form completeness,0,0.05,2023-02-14T07:00:00.000,2023-02-14T07:03:08.959,2023-02-13T15:00:00.000
42,Senior Officer-000001,Senior Officer,Approve loan offer,0,0.0,2023-02-13T14:49:59.510,2023-02-14T07:09:59.510,2023-02-13T14:49:59.510
44,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-02-13T14:27:21.251,2023-02-14T07:12:04.178,2023-02-13T14:27:21.251
43,Loan Officer-000001,Loan Officer,Assess loan risk,0,0.0,2023-02-13T14:52:27.130,2023-02-14T07:12:27.130,2023-02-13T14:52:27.130
41,Loan Officer-000004,Loan Officer,Assess loan risk,0,0.0,2023-02-13T14:52:59.003,2023-02-14T07:12:59.003,2023-02-13T14:52:59.003
43,Loan Officer-000002,Loan Officer,Design loan offer,0,0.0,2023-02-14T07:12:27.130,2023-02-14T07:26:21.276,2023-02-14T07:12:27.130
45,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-02-14T07:01:37.516,2023-02-14T07:31:15.330,2023-02-14T07:01:37.516
44,Loan Officer-000003,Loan Officer,Assess loan risk,0,0.0,2023-02-14T07:12:04.178,2023-02-14T07:32:04.178,2023-02-14T07:12:04.178
47,Clerk-000002,Clerk,Check application form completeness,0,0.19,2023-02-14T07:30:00.000,2023-02-14T07:41:09.874,2023-02-14T07:30:00.000
47,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-02-14T07:41:09.874,2023-02-14T07:43:21.206,2023-02-14T07:41:09.874
43,Senior Officer-000002,Senior Officer,Approve loan offer,0,0.0,2023-02-14T07:26:21.276,2023-02-14T07:46:21.276,2023-02-14T07:26:21.276
46,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-02-14T07:12:04.178,2023-02-14T07:50:18.182,2023-02-14T07:03:08.959
44,Loan Officer-000001,Loan Officer,Design loan offer,0,0.0,2023-02-14T07:32:04.178,2023-02-14T07:51:01.139,2023-02-14T07:32:04.178
45,Loan Officer-000004,Loan Officer,Assess loan risk,0,0.0,2023-02-14T07:35:31.449,2023-02-14T07:55:31.449,2023-02-14T07:35:31.449
44,Senior Officer-000001,Senior Officer,Approve loan offer,0,0.0,2023-02-14T07:51:01.139,2023-02-14T08:11:01.139,2023-02-14T07:51:01.139
42,Clerk-000006,Clerk,Approve application,0,0.08,2023-02-14T08:09:59.510,2023-02-14T08:14:59.510,2023-02-14T08:09:59.510
47,Loan Officer-000002,Loan Officer,Assess loan risk,0,0.0,2023-02-14T07:57:37.942,2023-02-14T08:17:37.942,2023-02-14T07:57:37.942
47,Loan Officer-000001,Loan Officer,Design loan offer,0,0.0,2023-02-14T08:17:37.942,2023-02-14T08:18:24.680,2023-02-14T08:17:37.942
41,Clerk-000007,Clerk,Reject application,0,0.17,2023-02-14T08:12:59.003,2023-02-14T08:22:59.003,2023-02-14T08:12:59.003
46,Loan Officer-000003,Loan Officer,Assess loan risk,0,0.0,2023-02-14T08:10:09.280,2023-02-14T08:30:09.280,2023-02-14T08:10:09.280
47,Senior Officer-000002,Senior Officer,Approve loan offer,0,0.0,2023-02-14T08:18:24.680,2023-02-14T08:38:24.680,2023-02-14T08:18:24.680
46,Loan Officer-000004,Loan Officer,Design loan offer,0,0.0,2023-02-14T08:30:09.280,2023-02-14T08:49:35.397,2023-02-14T08:30:09.280
43,Clerk-000001,Clerk,Cancel application,0,0.08,2023-02-14T08:46:21.276,2023-02-14T08:51:21.276,2023-02-14T08:46:21.276
49,Clerk-000004,Clerk,Check application form completeness,0,0.36,2023-02-14T08:30:00.000,2023-02-14T08:51:47.833,2023-02-14T08:30:00.000
45,Clerk-000005,Clerk,Reject application,0,0.17,2023-02-14T08:55:31.449,2023-02-14T09:05:31.449,2023-02-14T08:55:31.449
49,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-02-14T08:51:47.833,2023-02-14T09:07:43.999,2023-02-14T08:51:47.833
46,Senior Officer-000001,Senior Officer,Approve loan offer,0,0.0,2023-02-14T08:49:35.397,2023-02-14T09:09:35.397,2023-02-14T08:49:35.397
44,Clerk-000006,Clerk,Cancel application,0,0.08,2023-02-14T09:11:01.139,2023-02-14T09:16:01.139,2023-02-14T09:11:01.139
50,Clerk-000003,Clerk,Check application form completeness,0,0.36,2023-02-14T09:00:00.000,2023-02-14T09:21:34.699,2023-02-14T09:00:00.000
48,Clerk-000008,Clerk,Check application form completeness,0,1.48,2023-02-14T08:00:00.000,2023-02-14T09:28:55.732,2023-02-14T08:00:00.000
48,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-02-14T09:28:55.732,2023-02-14T09:30:50.193,2023-02-14T09:28:55.732
50,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-02-14T09:21:34.699,2023-02-14T09:41:53.401,2023-02-14T09:21:34.699
47,Clerk-000002,Clerk,Approve application,0,0.08,2023-02-14T09:38:24.680,2023-02-14T09:43:24.680,2023-02-14T09:38:24.680
51,Clerk-000004,Clerk,Check application form completeness,0,0.24,2023-02-14T09:30:00.000,2023-02-14T09:44:10.053,2023-02-14T09:30:00.000
49,Loan Officer-000002,Loan Officer,Assess loan risk,0,0.0,2023-02-14T09:33:58.318,2023-02-14T09:53:58.318,2023-02-14T09:33:58.318
49,Loan Officer-000001,Loan Officer,Design loan offer,0,0.0,2023-02-14T09:53:58.318,2023-02-14T09:54:11.150,2023-02-14T09:53:58.318
51,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-02-14T09:44:10.053,2023-02-14T10:04:53.318,2023-02-14T09:44:10.053
49,Senior Officer-000002,Senior Officer,Approve loan offer,0,0.0,2023-02-14T09:54:11.150,2023-02-14T10:14:11.150,2023-02-14T09:54:11.150
46,Clerk-000003,Clerk,Cancel application,0,0.08,2023-02-14T10:09:35.397,2023-02-14T10:14:35.397,2023-02-14T10:09:35.397
52,Clerk-000006,Clerk,Check application form completeness,0,0.3,2023-02-14T10:00:00.000,2023-02-14T10:18:15.402,2023-02-14T10:00:00.000
48,Loan Officer-000003,Loan Officer,Assess loan risk,0,0.0,2023-02-14T10:02:43.128,2023-02-14T10:22:43.128,2023-02-14T10:02:43.128
48,Loan Officer-000002,Loan Officer,Design loan offer,0,0.0,2023-02-14T10:22:43.128,2023-02-14T10:27:17.767,2023-02-14T10:22:43.128
50,Loan Officer-000004,Loan Officer,Assess loan risk,0,0.0,2023-02-14T10:08:28.018,2023-02-14T10:28:28.018,2023-02-14T10:08:28.018
50,Loan Officer-000001,Loan Officer,Design loan offer,0,0.0,2023-02-14T10:28:28.018,2023-02-14T10:30:02.184,2023-02-14T10:28:28.018
52,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-02-14T10:18:15.402,2023-02-14T10:31:09.801,2023-02-14T10:18:15.402
53,Clerk-000002,Clerk,Check application form completeness,0,0.11,2023-02-14T10:30:00.000,2023-02-14T10:36:34.012,2023-02-14T10:30:00.000
48,Senior Officer-000001,Senior Officer,Approve loan offer,0,0.0,2023-02-14T10:27:17.767,2023-02-14T10:47:17.767,2023-02-14T10:27:17.767
50,Senior Officer-000002,Senior Officer,Approve loan offer,0,0.0,2023-02-14T10:30:02.184,2023-02-14T10:50:02.184,2023-02-14T10:30:02.184
52,Loan Officer-000003,Loan Officer,Assess loan risk,0,0.0,2023-02-14T10:31:09.801,2023-02-14T10:51:09.801,2023-02-14T10:31:09.801
51,Loan Officer-000002,Loan Officer,Assess loan risk,0,0.0,2023-02-14T10:34:42.323,2023-02-14T10:54:42.323,2023-02-14T10:34:42.323
51,Loan Officer-000004,Loan Officer,Design loan offer,0,0.0,2023-02-14T10:54:42.323,2023-02-14T10:54:47.833,2023-02-14T10:54:42.323
53,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-02-14T10:36:34.012,2023-02-14T11:01:00.151,2023-02-14T10:36:34.012
51,Senior Officer-000001,Senior Officer,Approve loan offer,0,0.0,2023-02-14T10:54:47.833,2023-02-14T11:14:47.833,2023-02-14T10:54:47.833
54,Clerk-000007,Clerk,Check application form completeness,0,0.29,2023-02-14T11:00:00.000,2023-02-14T11:17:25.822,2023-02-14T11:00:00.000
49,Clerk-000001,Clerk,Cancel application,0,0.08,2023-02-14T11:14:11.150,2023-02-14T11:19:11.150,2023-02-14T11:14:11.150
54,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-02-14T11:17:25.822,2023-02-14T11:35:54.319,2023-02-14T11:17:25.822
48,Clerk-000006,Clerk,Cancel application,0,0.08,2023-02-14T11:47:17.767,2023-02-14T11:52:17.767,2023-02-14T11:47:17.767
50,Clerk-000008,Clerk,Approve application,0,0.08,2023-02-14T11:50:02.184,2023-02-14T11:55:02.184,2023-02-14T11:50:02.184
55,Clerk-000005,Clerk,Check application form completeness,0,0.43,2023-02-14T11:30:00.000,2023-02-14T11:55:35.594,2023-02-14T11:30:00.000
56,Clerk-000001,Clerk,Check application form completeness,0,0.01,2023-02-14T12:00:00.000,2023-02-14T12:00:47.829,2023-02-14T12:00:00.000
52,Clerk-000002,Clerk,Reject application,0,0.17,2023-02-14T11:51:09.801,2023-02-14T12:01:09.801,2023-02-14T11:51:09.801
56,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-02-14T12:00:47.829,2023-02-14T12:08:22.657,2023-02-14T12:00:47.829
55,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-02-14T11:55:35.594,2023-02-14T12:12:24.982,2023-02-14T11:55:35.594
51,Clerk-000006,Clerk,Approve application,0,0.08,2023-02-14T12:14:47.833,2023-02-14T12:19:47.833,2023-02-14T12:14:47.833
54,Loan Officer-000001,Loan Officer,Assess loan risk,0,0.0,2023-02-14T12:08:04.550,2023-02-14T12:28:04.550,2023-02-14T12:08:04.550
56,Loan Officer-000003,Loan Officer,Assess loan risk,0,0.0,2023-02-14T12:13:10.779,2023-02-14T12:33:10.779,2023-02-14T12:13:10.779
53,Loan Officer-000002,Loan Officer,Assess loan risk,0,0.0,2023-02-14T12:15:59.117,2023-02-14T12:35:59.117,2023-02-14T12:15:59.117
56,Loan Officer-000004,Loan Officer,Design loan offer,0,0.0,2023-02-14T12:33:10.779,2023-02-14T12:43:29.076,2023-02-14T12:33:10.779
57,Clerk-000008,Clerk,Check application form completeness,0,0.24,2023-02-14T12:30:00.000,2023-02-14T12:44:07.607,2023-02-14T12:30:00.000
53,Loan Officer-000003,Loan Officer,Design loan offer,0,0.0,2023-02-14T12:35:59.117,2023-02-14T12:53:08.284,2023-02-14T12:35:59.117
55,Loan Officer-000001,Loan Officer,Assess loan risk,0,0.0,2023-02-14T12:34:43.477,2023-02-14T12:54:43.477,2023-02-14T12:34:43.477
57,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-02-14T12:44:07.607,2023-02-14T12:55:09.183,2023-02-14T12:44:07.607
55,Loan Officer-000002,Loan Officer,Design loan offer,0,0.0,2023-02-14T12:54:43.477,2023-02-14T13:00:41.544,2023-02-14T12:54:43.477
56,Senior Officer-000002,Senior Officer,Approve loan offer,0,0.0,2023-02-14T12:43:29.076,2023-02-14T13:03:29.076,2023-02-14T12:43:29.076
58,Clerk-000007,Clerk,Check application form completeness,0,0.16,2023-02-14T13:00:00.000,2023-02-14T13:09:33.496,2023-02-14T13:00:00.000
53,Senior Officer-000001,Senior Officer,Approve loan offer,0,0.0,2023-02-14T12:53:08.284,2023-02-14T13:13:08.284,2023-02-14T12:53:08.284
55,Senior Officer-000002,Senior Officer,Approve loan offer,0,0.0,2023-02-14T13:03:29.076,2023-02-14T13:23:29.076,2023-02-14T13:00:41.544
57,Loan Officer-000004,Loan Officer,Assess loan risk,0,0.0,2023-02-14T13:11:39.835,2023-02-14T13:31:39.835,2023-02-14T13:11:39.835
59,Clerk-000003,Clerk,Check application form completeness,0,0.04,2023-02-14T13:30:00.000,2023-02-14T13:32:17.624,2023-02-14T13:30:00.000
59,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-02-14T13:32:17.624,2023-02-14T13:33:36.560,2023-02-14T13:32:17.624
54,Clerk-000002,Clerk,Reject application,0,0.17,2023-02-14T13:28:04.550,2023-02-14T13:38:04.550,2023-02-14T13:28:04.550
58,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-02-14T13:09:33.496,2023-02-14T13:52:15.755,2023-02-14T13:09:33.496
56,Clerk-000008,Clerk,Cancel application,0,0.08,2023-02-14T14:03:29.076,2023-02-14T14:08:29.076,2023-02-14T14:03:29.076
58,Loan Officer-000003,Loan Officer,Assess loan risk,0,0.0,2023-02-14T13:52:15.755,2023-02-14T14:12:15.755,2023-02-14T13:52:15.755
53,Clerk-000007,Clerk,Approve application,0,0.08,2023-02-14T14:13:08.284,2023-02-14T14:18:08.284,2023-02-14T14:13:08.284
59,Loan Officer-000001,Loan Officer,Assess loan risk,0,0.0,2023-02-14T14:05:36.355,2023-02-14T14:25:36.355,2023-02-14T14:05:36.355
55,Clerk-000005,Clerk,Approve application,0,0.08,2023-02-14T14:23:29.076,2023-02-14T14:28:29.076,2023-02-14T14:23:29.076
59,Loan Officer-000002,Loan Officer,Design loan offer,0,0.0,2023-02-14T14:25:36.355,2023-02-14T14:30:24.198,2023-02-14T14:25:36.355
60,Clerk-000006,Clerk,Check application form completeness,0,0.51,2023-02-14T14:00:00.000,2023-02-14T14:30:24.944,2023-02-14T14:00:00.000
60,Clerk-000003,Clerk,Return application back to applicant,0,0.08,2023-02-14T14:30:24.944,2023-02-14T14:35:24.944,2023-02-14T14:30:24.944
61,Clerk-000001,Clerk,Check application form completeness,0,0.13,2023-02-14T14:30:00.000,2023-02-14T14:38:02.715,2023-02-14T14:30:00.000
57,Clerk-000002,Clerk,Reject application,0,0.17,2023-02-14T14:31:39.835,2023-02-14T14:41:39.835,2023-02-14T14:31:39.835
59,Senior Officer-000001,Senior Officer,Approve loan offer,0,0.0,2023-02-14T14:30:24.198,2023-02-14T14:50:24.198,2023-02-14T14:30:24.198
61,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-02-14T14:38:02.715,2023-02-14T14:53:21.090,2023-02-14T14:38:02.715
62,Clerk-000008,Clerk,Check application form completeness,0,0.01,2023-02-15T07:00:00.000,2023-02-15T07:00:18.982,2023-02-14T15:00:00.000
59,Clerk-000005,Clerk,Cancel application,0,0.08,2023-02-15T07:00:00.000,2023-02-15T07:05:00.000,2023-02-14T15:50:24.198
58,Clerk-000007,Clerk,Reject application,0,0.17,2023-02-15T07:00:00.000,2023-02-15T07:10:00.000,2023-02-14T15:12:15.755
62,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-02-15T07:00:18.982,2023-02-15T07:30:22.734,2023-02-15T07:00:18.982
60,Applicant-000001,Applicant,Applicant completes form,0,0.0,2023-02-14T14:35:24.944,2023-02-15T07:35:24.944,2023-02-14T14:35:24.944
63,Clerk-000003,Clerk,Check application form completeness,0,0.37,2023-02-15T07:30:00.000,2023-02-15T07:52:24.326,2023-02-15T07:30:00.000
60,Clerk-000001,Clerk,Check application form completeness,0,0.32,2023-02-15T07:35:24.944,2023-02-15T07:54:48.885,2023-02-15T07:35:24.944
62,Loan Officer-000004,Loan Officer,Assess loan risk,0,0.0,2023-02-15T07:35:27.785,2023-02-15T07:55:27.785,2023-02-15T07:35:27.785
62,Loan Officer-000003,Loan Officer,Design loan offer,0,0.0,2023-02-15T07:55:27.785,2023-02-15T07:57:49.739,2023-02-15T07:55:27.785
64,Clerk-000008,Clerk,Check application form completeness,0,0.16,2023-02-15T08:00:00.000,2023-02-15T08:09:45.557,2023-02-15T08:00:00.000
62,Senior Officer-000002,Senior Officer,Approve loan offer,0,0.0,2023-02-15T07:57:49.739,2023-02-15T08:17:49.739,2023-02-15T07:57:49.739
61,Loan Officer-000001,Loan Officer,Assess loan risk,0,0.0,2023-02-15T07:59:15.458,2023-02-15T08:19:15.458,2023-02-15T07:59:15.458
60,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-02-15T07:54:48.885,2023-02-15T08:26:53.596,2023-02-15T07:54:48.885
61,Loan Officer-000002,Loan Officer,Design loan offer,0,0.0,2023-02-15T08:19:15.458,2023-02-15T08:29:33.266,2023-02-15T08:19:15.458
65,Clerk-000007,Clerk,Check application form completeness,0,0.14,2023-02-15T08:30:00.000,2023-02-15T08:38:08.009,2023-02-15T08:30:00.000
64,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-02-15T08:26:53.596,2023-02-15T08:46:54.955,2023-02-15T08:09:45.557
61,Senior Officer-000001,Senior Officer,Approve loan offer,0,0.0,2023-02-15T08:29:33.266,2023-02-15T08:49:33.266,2023-02-15T08:29:33.266
60,Loan Officer-000004,Loan Officer,Assess loan risk,0,0.0,2023-02-15T08:34:54.665,2023-02-15T08:54:54.665,2023-02-15T08:34:54.665
66,Clerk-000003,Clerk,Check application form completeness,0,0.08,2023-02-15T09:00:00.000,2023-02-15T09:04:37.716,2023-02-15T09:00:00.000
64,Loan Officer-000003,Loan Officer,Assess loan risk,0,0.0,2023-02-15T09:00:17.478,2023-02-15T09:20:17.478,2023-02-15T09:00:17.478
62,Clerk-000002,Clerk,Cancel application,0,0.08,2023-02-15T09:17:49.739,2023-02-15T09:22:49.739,2023-02-15T09:17:49.739
65,Appraiser-000001,Appraiser,Appraise property,0,0.0,2023-02-15T08:46:54.955,2023-02-15T09:38:48.847,2023-02-15T08:38:08.009
67,Clerk-000004,Clerk,Check application form completeness,0,0.17,2023-02-15T09:30:00.000,2023-02-15T09:40:02.063,2023-02-15T09:30:00.000
63,Appraiser-000002,Appraiser,Appraise property,0,0.0,2023-02-15T07:52:24.326,2023-02-15T09:41:43.634,2023-02-15T07:52:24.326
